,id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end
0,195472,600715.XSHG,2020-09-30,2020-10-30,2020-09-30,184986435.62,,,,,,,,,,,1516308.6,132865065.45,319367809.67,80961619.06,,,,,,50598967.06,48420772.44,272273352.87,452254711.43,-132886901.76,0.0,174529.71,,,,2353247.58,704171.01,34390941.77,,0.0,,35095112.78,-32741865.2,-2550000.0,-2550000.0,500000000.0,,,597450000.0,617200000.0,9154264.77,,,627634264.77,-30184264.77,-9592772.53,-205405804.26,616036828.17,520687231.99
0,174693,600718.XSHG,2019-12-31,2020-04-30,2019-12-31,3894810509.0,,,,,,,,,,,51537055.0,167515346.0,4113862910.0,1263118839.0,,,,,,770717578.0,116509494.0,231182437.0,2381528348.0,1732334562.0,222214671.0,396846.0,9252191.0,,,231863708.0,133397525.0,256269194.0,,-8621555.0,0.0,381045164.0,-149181456.0,44700000.0,44700000.0,406819160.0,,,451519160.0,511426276.0,27554710.0,,0.0,538980986.0,-87461826.0,-8445642.0,1487245638.0,1689397310.0,3176642948.0
0,79181,600719.XSHG,2015-09-30,2015-10-31,2015-09-30,38329332.0,,,,,,,,,,,,3910409.5,42239744.0,70510808.0,,,,,,25185010.0,2037413.625,-31628908.0,66104328.0,-23864584.0,,,10000.0,,,10000.0,76856584.0,,,,,76856584.0,-76846584.0,,,110000000.0,,,110000000.0,0.0,2436940.0,,,2436940.0,107563056.0,,6851889.0,0.0,6851889.0
0,79180,600719.XSHG,2015-12-31,2016-03-19,2015-12-31,422551968.0,,,,,,,,,,,,10421766.0,432973728.0,167924064.0,,,,,,24613236.0,2802374.0,87398184.0,282737856.0,150235856.0,,,75378.0,,,75378.0,24851244.0,,,,,24851244.0,-24775866.0,,,50000000.0,,,50000000.0,90000000.0,2350492.5,,,92350496.0,-42350492.0,,83109496.0,0.0,83109496.0
0,79179,600719.XSHG,2016-03-31,2016-04-23,2016-03-31,185785856.0,,,,,,,,,,,,1973266.875,187759120.0,103359480.0,,,,,,29715926.0,16675658.0,81213624.0,230964688.0,-43205564.0,,,10150.0,,,10150.0,47764592.0,,,,,47764592.0,-47754444.0,,,40000000.0,,,40000000.0,,2108223.75,,,2108223.75,37891776.0,,-53068232.0,154824448.0,101756208.0
0,168350,600719.XSHG,2019-12-31,2020-04-11,2019-12-31,470945580.5,,,,,,,,,,,,121804393.97,592749974.47,299213811.65,,,,,,25877988.9,255074.91,1395687.51,326742562.97,266007411.5,,,,,,,90955575.32,,,,,90955575.32,-90955575.32,,,150000000.0,,,150000000.0,180200000.0,10702681.48,,,190902681.48,-40902681.48,,134149154.7,41588761.59,175737916.29
0,214540,600719.XSHG,2020-12-31,2021-03-20,2020-12-31,440357631.87,,,,,,,,,,,-1543.72,2535173.78,442891261.93,79441887.69,,,,,,18774002.01,1040367.03,4355301.1,103611557.83,339279704.1,,,-168000.0,,,-168000.0,68754294.08,,,,,68754294.08,-68922294.08,,,0.0,,,0.0,141000000.0,10164459.81,,,151164459.81,-151164459.81,,119192950.21,402885005.99,522077956.2
0,214548,600720.XSHG,2020-12-31,2021-03-20,2020-12-31,996182985.44,,,,,,,,,,,20563202.74,-21833371.58,994912816.6,659051923.84,,,,,,107679736.43,258766796.3,-51536419.99,973962036.58,20950780.02,0.0,0.0,1329753.0,,,1329753.0,753161105.31,0.0,,,,753161105.31,-751831352.31,0.0,0.0,0.0,,,0.0,0.0,-1107804.48,0.0,,-1107804.48,1107804.48,,-729772767.81,1835026954.65,1104803348.71
0,79273,600721.XSHG,2016-03-31,2016-04-22,2016-03-31,167887728.0,,,,,,,,,,,,108158192.0,276045920.0,115562592.0,,,,,,26105242.0,4713453.0,217814464.0,364195744.0,-88149848.0,,,,,,,1484664.875,,,,,1484664.875,-1484664.875,100000.0,,150954864.0,,,151054864.0,186318304.0,6044241.0,,,192362544.0,-41307684.0,,-130942200.0,230998496.0,100056296.0
0,193006,600721.XSHG,2020-09-30,2020-10-23,2020-09-30,18945180.49,,,,,,,,,,,18870.56,73252949.02,92217000.07,13195802.27,,,,,,30911518.53,-2020946.42,6044653.98,48131028.36,44085971.71,30000000.0,1270226.68,-146151.34,,,31124075.34,771398.97,,,,,4771398.97,26352676.37,,,,,,,,259791.66,,,259791.66,-259791.66,,70178856.42,15432130.78,85610987.2
0,79321,600722.XSHG,2015-12-31,2016-01-29,2015-12-31,3698458.25,,,,,,,,,,,,-6207767.0,-2509308.75,-38702808.0,,,,,,3616439.0,10831670.0,-12116688.0,-36371388.0,33862080.0,,,226276288.0,-73793.3281,-17670.7793,226184816.0,-10852305.0,,,,-1010259.625,-11862565.0,238047376.0,,,0.0,,,0.0,0.0,-5624761.5,,-4196.46,-5628957.5,5628957.5,,277538432.0,0.0,277538432.0
0,187816,600722.XSHG,2020-06-30,2020-08-08,2020-06-30,124860225.48,,,,,,,,,,,,3786936.07,128647161.55,121317037.32,,,,,,4459992.41,3909482.02,8293067.4,137979579.15,-9332417.6,,,,,,,,,,,,,,,,,,,,,,,,,,,-4753450.47,862957982.94,858204532.47
0,98484,600725.XSHG,2016-09-30,2016-10-28,2016-09-30,427052640.0,,,,,,,,,,,483092.5,7283752.0,434819488.0,374095040.0,,,,,,60743400.0,12509629.0,18908126.0,466256224.0,-31436734.0,213638.0469,,,,,213638.0469,2909613.0,,,,,2909613.0,-2695975.0,,,58400000.0,,67218304.0,125618304.0,57651572.0,2983452.5,,13000000.0,73635024.0,51983284.0,,17850576.0,,17850576.0
0,79512,600726.XSHG,2015-03-31,2015-04-29,2015-03-31,2866385664.0,,,,,,,,,,,3879034.75,45796540.0,2916061184.0,1456465920.0,,,,,,303316768.0,388451488.0,72923256.0,2221157376.0,694903808.0,,,8600.0,,,8600.0,237549776.0,,,,,237549776.0,-237541168.0,,,1295000064.0,,,1295000064.0,1350803712.0,165525024.0,,,1516328704.0,-221328704.0,,236033904.0,883676672.0,1119710592.0
0,79604,600728.XSHG,2015-09-30,2015-10-31,2015-09-30,527719648.0,,,,,,,,,,,4061498.5,74981344.0,606762496.0,510155648.0,,,,,,47414444.0,22053374.0,92683200.0,672306688.0,-65544196.0,9350000.0,330033.6562,1300.0,,,9681334.0,15240086.0,3000000.0,,,,18240086.0,-8558752.0,,,28000000.0,,,28000000.0,10170000.0,388723.875,,,10558724.0,17441276.0,10.62,-56661660.0,0.0,-56661660.0
0,127478,600728.XSHG,2018-06-30,2018-08-08,2018-06-30,914662504.54,,,,,,,,,,,3540262.14,253248687.53,1171451454.21,991888405.34,,,,,,69735372.02,37274807.45,386302808.9,1485201393.71,-313749939.5,845100000.0,4062554.08,221727.69,,,849384281.77,-20980.8,719579000.0,,,,719558019.2,129826262.57,9780000.0,,107727464.3,,,117507464.3,0.0,50982698.36,,,50982698.36,66524765.94,99363.25,-117299547.74,600933516.72,483633968.98
0,132358,600728.XSHG,2018-09-30,2018-10-11,2018-09-30,1045682148.38,,,,,,,,,,,18069496.79,20538256.02,1084289901.19,820433188.35,,,,,,72182606.46,36535388.17,96688629.9,1025839812.88,58450088.31,771500000.0,2461336.28,63860.0,,,774025196.28,5541861.59,792316354.0,,,,797858215.59,-23833019.31,0.0,,37448752.72,,,37448752.72,0.0,1723417.23,,,3746867.23,33701885.49,474253.11,68793207.6,483633968.98,552427176.58
0,105715,600730.XSHG,2016-12-31,2017-04-29,2016-12-31,-1005515072.0,,,,,,,,,,,4227523.5,-19283072.0,-1020570560.0,-1265878912.0,,,,,,9651260.0,2251128.0,7951643.5,-1246024832.0,225454304.0,435916736.0,12568748.0,484210.0,12634627.0,394400.0,461998720.0,1511299.75,337293088.0,,-2375000.0,-11924318.0,324505056.0,137493664.0,-3500000.0,,,,,-3500000.0,,29466528.0,,,29466528.0,-32966528.0,,329981440.0,-46036752.0,283944672.0
0,109031,600730.XSHG,2017-06-30,2017-08-31,2017-06-30,70201768.0,,,,,,,,,,,359513.0,-85639488.0,-15078208.0,2998383.0,,,,,,11212492.0,112664112.0,-58666416.0,68208568.0,-83286776.0,770000000.0,5222536.0,,306000000.0,10981575.0,1092204160.0,935885.0,558000000.0,,,,558935872.0,533268224.0,,,,,,,19000000.0,42456072.0,,37338.8984,61493412.0,-61493412.0,,388488032.0,1381288192.0,1769776256.0
0,110381,600730.XSHG,2017-09-30,2017-10-27,2017-09-30,48524367.77,,,,,,,,,,,633644.67,5606059.48,54764071.92,17167590.79,,,,,,11064693.77,988413.39,15103412.92,44324110.87,10439961.05,1051948561.25,44342943.49,,0.0,0.0,1096291504.74,1589436.8,1303262500.0,,,,1304851936.8,-208560432.06,,,43821185.15,,,43821185.15,103000000.0,8218800.04,7581045.18,46623507.86,157842307.9,-114021122.75,,-312141593.76,1769776222.16,1457634628.4
0,121708,600730.XSHG,2017-12-31,2018-04-26,2017-12-31,-794022.59,,,,,,,,,,,0.0,29723688.47,28929665.88,-13286325.15,,,,,,22243833.69,-5079476.11,28735989.2,32614021.63,-3684355.75,25363629.89,-22419292.06,185793.56,0.0,43603494.12,46733625.51,1782223.92,578673513.68,,,942.39,580456679.99,-533723054.48,,,464380.93,,,464380.93,1500000.0,27589927.83,0.0,191386.76,29281314.59,-28816933.66,-341188.83,-566565532.72,1457634628.4,891069095.68
0,79795,600732.XSHG,2014-12-31,2015-04-28,2014-12-31,8037049.5,,,,,,,,,,,0.0,-63457424.0,-55420372.0,47265592.0,,,,,,1627830.875,3047205.5,-70582512.0,-18641880.0,-36778492.0,,,,,,,13659.0,,,,,13659.0,-13659.0,,,55000000.0,,,55000000.0,19480000.0,6789536.0,,,26269536.0,28730464.0,,-8061688.5,0.0,-8061688.5
0,95925,600732.XSHG,2016-06-30,2016-08-30,2016-06-30,11645458.0,,,,,,,,,,,,40584796.0,52230256.0,73322.0,,,,,,1528770.5,1045137.25,3148694.75,5795924.5,46434332.0,,,,,,,10379.0,,,,,10379.0,-10379.0,,,,,,,42000000.0,4970222.0,,,46970224.0,-46970224.0,,-546270.9375,,-546270.9375
0,99510,600732.XSHG,2016-12-31,2017-02-22,2016-12-31,156041712.0,,,,,,,,,,,-2021.2,-2425568.0,153614128.0,464387.0312,,,,,,1482923.625,21081800.0,-986421.375,22042688.0,131571440.0,60000000.0,,-80000000.0,,5982202.5,-14017797.0,,,,,,,-14017797.0,,,,,5935465.0,5935465.0,74000000.0,261652.1875,,,74261656.0,-68326184.0,,49227452.0,,49227452.0
0,79838,600733.XSHG,2015-12-31,2016-03-19,2015-12-31,3225323.0,,,,,,,,,,,,1633911.875,4859235.0,5104659.5,,,,,,1554802.625,1054208.5,-45008408.0,-37294736.0,42153972.0,,655708.75,-146.15,,,655562.625,18714.9609,0.0,,,46000000.0,46018716.0,-45363152.0,,,,,,,,,,,,,,-3209180.5,0.0,-3209180.5
0,95926,600733.XSHG,2016-06-30,2016-08-31,2016-06-30,558425.0,,,,,,,,,,,,-24279.8203,534145.1875,582610.8125,,,,,,1212234.5,930648.875,1052220.125,3777714.25,-3243569.25,,288167.7188,,,,288167.7188,2100.0,,,,,2100.0,286067.7188,,,,,,,,,,,,,,-2957501.5,,-2957501.5
0,149404,600734.XSHG,2019-06-30,2019-08-31,2019-06-30,1005866026.96,,,,,,,,,,,0.0,196142744.16,1202008771.12,1077185752.18,,,,,,66027683.3,35590674.25,107336965.05,1286141074.78,-84132303.66,,,0.4,,,744135.51,2913701.64,,,,,2913701.64,-2169566.13,,,408414063.36,,4000000.0,412414063.36,215188174.8,36657613.94,,3410143.4,255255932.14,157158131.22,33256.76,70889518.19,57591207.4,128480725.58
0,175000,600734.XSHG,2019-12-31,2020-06-13,2019-12-31,696074610.04,,,,,,,,,,,188464.47,15204706.87,711467781.38,482059366.14,,,,,,53942918.31,12002542.68,74430039.08,622434866.21,89032915.17,,0.0,0.0,,,0.0,2205384.37,,,,,2205384.37,-2205384.37,,,403560000.0,,76430000.0,554990000.0,414728490.47,25751555.36,,50834895.82,491314941.65,63675058.35,36972.77,150539561.92,29561801.66,180101363.58
0,222355,600734.XSHG,2020-12-31,2021-04-30,2020-12-31,256711965.25,,,,,,,,,,,3988772.27,28656954.79,289357692.31,153172667.96,,,,,,48363231.7,11015286.94,32685454.22,245236640.82,44121051.49,,386337.24,25585.0,,,411922.24,3394773.47,,,,,3394773.47,-2982851.23,,,1300000.0,,,1300000.0,5510000.0,775995.0,,0.0,6285995.0,-4985995.0,-2000327.15,34151878.11,16684162.76,50836040.87
0,135484,600735.XSHG,2018-09-30,2018-10-31,2018-09-30,354992424.96,,,,,,,,,,,21204035.74,-13382845.69,362813615.01,268398392.81,,,,,,30495519.83,14877932.5,11417127.36,325188972.5,37624642.51,71100000.0,1432829.8,,,,72532829.8,1649000.43,76824860.27,,,,78473860.7,-5941030.9,,,0.0,,,0.0,0.0,15326564.56,,,15326564.56,-15326564.56,5479870.81,21836917.86,256351711.09,278188628.95
0,108591,600736.XSHG,2017-06-30,2017-08-30,2017-06-30,2367856384.0,,,,,,,,,,,6645644.5,278864288.0,2653366272.0,352312576.0,,,,,,51455804.0,174565072.0,305803488.0,884136960.0,1769229440.0,1813870208.0,10245571.0,336916864.0,,,2161032704.0,141103792.0,1822844032.0,,-88307216.0,,1875640576.0,285392064.0,269231.0,269231.0,988992320.0,48950000.0,,1038211520.0,3477099520.0,238437280.0,,45383572.0,3760920320.0,-2722708736.0,167660.2344,-667919680.0,2682634752.0,2015252736.0
0,80074,600738.XSHG,2015-09-30,2015-10-30,2015-09-30,303650976.0,,,,,,,,,,,646794.375,3434899.5,307732672.0,270268384.0,,,,,,14004557.0,21956882.0,9606967.0,315836800.0,-8104135.0,,955750.0,,,,955750.0,5451167.0,,,,,5451167.0,-4495417.0,,,100000000.0,,,100000000.0,200000000.0,1248871.25,,,201248864.0,-101248872.0,,-113848424.0,12717668.0,-101130752.0
0,174007,600738.XSHG,2019-12-31,2020-04-30,2019-12-31,320472249.77,,,,,,,,,,,-1000343.14,-65985604.07,253486302.56,238814812.36,,,,,,22411120.21,16796530.29,-17172763.46,260849699.4,-7363396.84,,,4795611.98,56610404.04,-2737309.97,281623192.2,14165149.79,,,,,13639379.88,267983812.32,,,0.0,,,0.0,269640000.0,235602970.68,,34148449.4,539391420.08,-539391420.08,,-278771004.6,1107604163.38,828833158.78
0,190038,600738.XSHG,2020-06-30,2020-08-28,2020-06-30,198491837.44,,,,,,,,,,,,26680010.58,225242718.46,141260284.43,,,,,,15245265.67,67599741.92,38441124.68,262546416.7,-37303698.24,,,42200.0,,,5534632.47,1693524.0,,,,,1693524.0,3841108.47,,,9000000.0,,,9000000.0,0.0,10259419.08,,,10259419.08,-1259419.08,,-34722008.85,768847526.11,734125517.26
0,80167,600740.XSHG,2015-12-31,2016-03-29,2015-12-31,424064864.0,,,,,,,,,,,,-16127750.0,407937120.0,609874176.0,,,,,,77165672.0,6499797.0,-81875768.0,611663872.0,-203726784.0,,,165242.5,,1734674.5,1899917.0,83070416.0,,,,-11483978.0,71586440.0,-69686520.0,,,825000000.0,,0.0,825000000.0,110400000.0,35632980.0,,342993024.0,489026016.0,335973984.0,225.73,62560904.0,0.0,62560904.0
0,120482,600742.XSHG,2018-03-31,2018-04-25,2018-03-31,1624448381.44,,,,,,,,,,,,6747433.38,1631195814.82,1103303753.04,,,,,,138605160.57,83900816.03,55234525.28,1381044254.92,250151559.9,,10000000.0,6203694.4,,2166836.38,18370530.78,77825692.54,,,,,77825692.54,-59455161.76,,,,,,,489252.95,3753040.71,,,4242293.66,-4242293.66,-195847.48,186258257.0,1507069348.33,1693327605.33
0,105716,600745.XSHG,2016-12-31,2017-04-29,2016-12-31,2949615104.0,,,,,,,,,,,4612147.0,-136041120.0,2818186240.0,2937729024.0,,,,,,252794448.0,39052524.0,-76123200.0,3153452800.0,-335266432.0,510520000.0,3201404.75,1514303.75,,,515235712.0,100195392.0,768680000.0,,,-568621696.0,300253728.0,214982000.0,3000000.0,3000000.0,378739456.0,,-78068440.0,303671008.0,88872008.0,21074060.0,,57820128.0,167766192.0,135904816.0,-21161364.0,-5540993.5,,-5540993.5
0,137959,600745.XSHG,2018-12-31,2019-04-09,2018-12-31,5432142253.12,,,,,,,,,,,7698362.0,613660521.49,6053501136.61,3661648895.05,,,,,,427744638.43,46700224.16,514047819.21,4650141576.85,1403359559.76,0.0,1447128.7,1381859.14,198170257.28,334000000.0,534999245.12,47279059.99,1905610000.0,,-524258460.0,-272581221.78,1156049378.21,-621050133.09,,,440428618.87,,394445714.22,834874333.09,565912848.74,24762103.06,405545.51,990710381.04,1581385332.84,-746510999.75,-41175079.21,-5376652.29,421437925.45,416061273.16
0,158330,600745.XSHG,2019-09-30,2019-10-31,2019-09-30,7128841285.93,,,,,,,,,,,17440612.16,10627136.37,7156909034.46,5900628777.89,,,,,,430987432.8,65189664.51,781069909.78,7177875784.98,-20966750.52,0.0,2696747.29,25330658.07,,20650665.7,48678071.06,258513036.95,-19580000.0,,0.0,577237.5,239510274.45,-190832203.39,0.0,0.0,928208700.15,,140923000.0,1069131700.15,990042714.41,26651312.4,1056603.5,215985211.76,1232679238.57,-163547538.42,-18211867.89,-393558360.22,1147030546.64,753472186.42
0,108860,600746.XSHG,2017-06-30,2017-08-31,2017-06-30,164768240.0,,,,,,,,,,,,241182.3281,165009424.0,155238880.0,,,,,,17596510.0,34266420.0,1130916.125,208232720.0,-43223292.0,,2253186.25,,,,2253186.25,38005.6992,4000000.0,,,,4038005.75,-1784819.375,,,,,,,,,,,,,-493399.4688,-45501512.0,116602584.0,71101072.0
0,80498,600747.XSHG,2015-03-31,2015-04-30,2015-03-31,22283964.0,,,,,,,,,,,371688.5938,21108908.0,43764560.0,14240131.0,,,,,,14827637.0,967962.625,5899872.0,35935604.0,7828957.5,,,10270.0,,340000000.0,340010272.0,318665.8125,,,,799000000.0,799318656.0,-459308384.0,,,180000000.0,,30000000.0,210000000.0,180028512.0,7423641.0,,30000000.0,217452160.0,-7452159.5,27537.4199,-458904064.0,479849216.0,20945158.0
0,80494,600747.XSHG,2016-03-31,2016-04-29,2016-03-31,510414816.0,,,,,,,,,,,60381.2109,31840306.0,542315520.0,867837504.0,,,,,,11353442.0,1550866.5,7932545.0,888674368.0,-346358848.0,,,8000.0,,340000000.0,340008000.0,246107.0,,,,,246107.0,339761888.0,,,180000000.0,,30000000.0,210000000.0,180000000.0,6129903.5,,40000000.0,226129904.0,-16129904.0,262238.75,-22464626.0,277761664.0,255297056.0
0,99303,600747.XSHG,2016-09-30,2016-10-31,2016-09-30,138505696.0,,,,,,,,,,,1009473.9375,12283958.0,151799120.0,105700536.0,,,,,,16350986.0,581786.375,1234966.75,123868280.0,27930848.0,,,2390.0,,,2390.0,1100750.0,,,,,1100750.0,-1098360.0,,,40000000.0,,20000000.0,60000000.0,60000000.0,5480644.0,,20000000.0,85480640.0,-25480644.0,-9937.6602,1341905.625,,1341905.625
0,108861,600747.XSHG,2017-06-30,2017-08-31,2017-06-30,106835472.0,,,,,,,,,,,669218.0625,34280796.0,141785488.0,97773736.0,,,,,,6819279.0,577253.4375,32196754.0,137367024.0,4418462.0,,,15919.5,,,15919.5,823399.0,,,,,823399.0,-807479.5,,,16000000.0,,20000000.0,36000000.0,16000000.0,3867051.5,,20000000.0,39867052.0,-3867051.5,-14915.4502,-270984.7188,5286003.0,5015018.5
0,112049,600747.XSHG,2017-09-30,2017-10-31,2017-09-30,866318352.74,,,,,,,,,,,614726.34,-6245693.01,860687386.07,853706791.13,,,,,,3509671.19,1242824.94,-22633219.86,835826067.4,24861318.67,,,0.0,,,0.0,4500.0,,,,,4500.0,-4500.0,,,40000000.0,,20000000.0,60000000.0,40000000.0,5577328.31,,40000000.0,85577328.31,-25577328.31,-26901.96,-747411.6,5015018.4,4267606.8
0,144701,600747.XSHG,2018-12-31,2019-04-30,2018-12-31,-1459320971.06,,,,,,,,,,,387723.86,-794323677.02,-2253256924.22,-2088132443.64,,,,,,6025348.13,-1843830.38,-175572885.0,-2259523810.89,6266886.67,,,,,,-15400000.0,2900385.32,,,,,2944649.33,-18344649.33,,,0.0,,,15429950.0,1500000.0,1106908.26,,,2606908.26,12823041.74,40823.1,786102.18,4886756.9,5672859.08
0,146875,600747.XSHG,2019-06-30,2019-08-21,2019-06-30,45418453.37,,,,,,,,,,,304499.21,-692626.02,45030326.56,35883175.7,,,,,,2814847.6,635597.98,3574158.88,42907780.16,2122546.4,,,,,,,6100.0,,,,,6100.0,-6100.0,,,0.0,,0.0,0.0,0.0,101355.0,,,101355.0,-101355.0,54905.56,2069996.96,7377342.11,9447339.07
0,158337,600747.XSHG,2019-09-30,2019-10-31,2019-09-30,16229815.46,,,,,,,,,,,62170.03,7959771.33,24251756.82,14325806.26,,,,,,6331799.11,347570.09,-12819.53,20992355.93,3259400.89,,,,,,,123080.2,,,,,123080.2,-116513.15,,,2000000.0,,0.0,2000000.0,6106575.0,0.0,,,6106575.0,-4106575.0,22396.75,-941290.51,9447339.07,8506048.56
0,80592,600749.XSHG,2015-03-31,2015-04-30,2015-03-31,16594611.0,,,,,,,,,,,,3926467.0,20521078.0,6127001.0,,,,,,7196345.0,891433.8125,15219151.0,29433930.0,-8912852.0,,,,,,,16748400.0,,,,,16748400.0,-16748400.0,490000.0,490000.0,30000000.0,,5600000.0,36090000.0,7500000.0,5514841.5,,,13014841.0,23075158.0,,-2586093.5,17993968.0,15407874.0
0,80591,600749.XSHG,2015-06-30,2015-08-29,2015-06-30,55269732.0,,,,,,,,,,,,17934742.0,73204472.0,18759406.0,,,,,,12900168.0,1688757.625,17129188.0,50477520.0,22726956.0,,,3000.0,,,3000.0,13370983.0,,,,,13370983.0,-13367983.0,0.0,0.0,0.0,,0.0,0.0,4000000.0,5478931.5,,,9478932.0,-9478932.0,,-119958.7969,0.0,-119958.7969
0,80590,600749.XSHG,2015-09-30,2015-10-30,2015-09-30,73613880.0,,,,,,,,,,,,512919.6875,74126800.0,8121183.0,,,,,,19555232.0,3586740.25,6394434.0,37657588.0,36469212.0,,,2856.0,-14131.0195,,-11275.0195,9533216.0,,,,,9533216.0,-9544491.0,0.0,0.0,40000000.0,,0.0,40000000.0,53500000.0,5386391.5,,,58886392.0,-18886392.0,,8038331.0,0.0,8038331.0
0,108862,600749.XSHG,2017-06-30,2017-08-31,2017-06-30,47257364.0,,,,,,,,,,,,11980510.0,59237872.0,6619808.0,,,,,,14172996.0,-159137.4062,28120918.0,48754584.0,10483290.0,,,,,,,19762610.0,,,,,19762610.0,-19762610.0,,,,,,,3000000.0,3184289.75,,,6184289.5,-6184289.5,-7556.0601,-15471165.0,36823924.0,21352758.0
0,143127,600751.XSHG,2018-12-31,2019-04-27,2018-12-31,133785174000.0,,,,,,,,,,,,-2027061000.0,131758113000.0,128470411000.0,,,,,,3255026000.0,6635030000.0,-1953231000.0,136407236000.0,-4649123000.0,1888661000.0,96382000.0,6289000.0,,,1981676000.0,578283000.0,2355422000.0,,,,2912807000.0,-931131000.0,,,8950991000.0,,,5694470000.0,-2623440000.0,435476000.0,,-39837000.0,-2227801000.0,7922271000.0,23849000.0,2365866000.0,3444904000.0,5810770000.0
0,144343,600751.XSHG,2019-03-31,2019-04-30,2019-03-31,85254540000.0,,,,,,,,17454000.0,,,,66199000.0,85338193000.0,74616880000.0,,,,292285000.0,,3205842000.0,295119000.0,1029679000.0,79439805000.0,5898388000.0,500050000.0,-8872000.0,2274000.0,,,493452000.0,289795000.0,505000000.0,,,,794795000.0,-301343000.0,,,,1514063000.0,,1514063000.0,8504847000.0,969882000.0,,10795000.0,9485524000.0,-7971461000.0,-23419000.0,-2397835000.0,9525285000.0,7127450000.0
0,110384,600755.XSHG,2017-09-30,2017-10-27,2017-09-30,45721699041.21,,,,,,,,,,,101535888.88,765876243.52,46589111173.61,52604067620.9,,,,,,212239371.68,480496081.39,1565157379.39,54861960453.36,-8272849279.75,-22076572.68,57421501.67,11404901.74,0.0,50664.59,46800495.32,76615254.66,907112696.48,,,,983727951.14,-936927455.82,204900000.0,204900000.0,15137777489.58,3997094444.44,0.0,19339771934.02,8227105471.11,340888046.09,26752705.64,977510000.0,9545503517.2,9794268416.82,-6690277.85,577801403.4,3402773116.78,3980574520.18
0,126363,600755.XSHG,2017-12-31,2018-04-28,2017-12-31,59031469344.11,,,,,,,,,,,136580786.12,-545828751.9,58622221378.33,53036433415.92,,,,,,235486285.01,1217256073.56,1175525597.34,55664701371.83,2957520006.5,4291255940.51,22200079.66,8128124.8,0.0,0.0,4321584144.97,164063422.32,860679702.2,,,2724235500.0,3748978624.52,572605520.45,6091647547.16,96040000.0,12224010539.32,2999263888.89,884659000.0,22199580975.37,23243766261.85,551510928.59,12348194.45,2195095053.6,25990372244.04,-3790791268.67,-38730237.59,-299395979.31,3980574520.18,3681178540.87
0,80872,600756.XSHG,2015-09-30,2015-10-31,2015-09-30,260572048.0,,,,,,,,,,,897279.3125,157374.3125,261626688.0,122657512.0,,,,,,49432296.0,10506485.0,36831204.0,219427504.0,42199192.0,0.0,64356.1289,234221.75,,,298577.875,8775030.0,,,,,8775030.0,-8476452.0,,,250000000.0,,,250000000.0,250000000.0,3812589.75,,,253812592.0,-3812589.75,,29910152.0,0.0,29910152.0
0,111130,600757.XSHG,2017-09-30,2017-10-28,2017-09-30,2603749912.7,,,,,,,,,,,594526.26,17634708.63,2621979147.59,2116788589.59,,,,,,174362768.16,20880079.76,101786441.17,2413817878.68,208161268.91,30430746.3,27547628.84,5589596.98,0.0,-280000000.0,-216432027.88,8455354.53,1020106.52,,,0.0,9475461.05,-225907488.93,,,,,,,,60682513.65,0.0,0.0,60682513.65,-60682513.65,0.0,-78428733.67,898026400.44,819597666.77
0,135025,600757.XSHG,2018-09-30,2018-10-30,2018-09-30,2515174049.25,,,,,,,,,,,0.0,17861750.57,2533035799.82,2395837406.78,,,,,,160387245.12,34692114.4,139994144.68,2730910910.98,-197875111.16,,49737972.44,1621973.75,0.0,-280000000.0,-225985417.42,12103483.85,3450.0,,,,2106933.85,-228092351.27,0.0,0.0,0.0,,,0.0,,445800.01,,0.0,445800.01,-445800.01,0.0,-426413262.44,1032178331.36,605765068.92
