,id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners
0,119678,601011.XSHG,2017-12-31,2018-04-03,2017-12-31,912679764.66,912679764.66,,,,911268182.02,735732282.29,,,,,,,,9687401.1,25173884.45,74875550.77,-6125936.72,71925000.13,,29699408.16,-5072297.5,,42180684.03,-6234141.06,5679617.66,,30266925.31,18291771.2,11975154.11,14725337.64,-2750183.53,0.0,0.0,,11975154.11,14725337.64,-2750183.53
0,155497,601011.XSHG,2019-09-30,2019-10-29,2019-09-30,580713642.15,580713642.15,,,,613428319.93,511669276.32,,,,,,,,5608932.97,15753641.17,62341309.3,14920552.55,,,-309165.96,-393774.71,,-30971439.17,1712590.36,-116303.26,,-29142545.55,-7754332.55,-21388213.0,-21112726.67,-275486.33,-0.02,-0.02,,-21388213.0,-21112726.67,-275486.33
0,89062,601015.XSHG,2015-06-30,2015-08-14,2015-06-30,1303277184.0,1303277184.0,0.0,0.0,0.0,1358087296.0,1226879616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456928.0,66862244.0,23005664.0,33492534.0,5390297.0,0.0,14201297.0,0.0,0.0,-40608872.0,3893346.75,0.0,0.0,-36715524.0,2964614.0,-39680136.0,-6221422.5,-33458716.0,-0.01,,0.0,-39680136.0,-6221422.5,-33458716.0
0,154726,601020.XSHG,2019-09-30,2019-10-26,2019-09-30,421767660.22,421767660.22,,,,379824894.03,315985710.45,,,,,,,,6463022.6,-20378.1,47556481.38,9462699.3,,94135.0,-2482484.18,,,35140142.39,79819.98,162944.01,,35057018.36,4395540.59,30661477.77,35795015.63,-5133537.86,0.07,0.07,,30661477.77,35795015.63,-5133537.86
0,89106,601028.XSHG,2015-03-31,2015-04-18,2015-03-31,724233920.0,724233920.0,,,,671765696.0,605764736.0,,,,,,,,1620870.5,26871854.0,38546148.0,-329666.3438,-708274.3125,,,,,52468228.0,193225.3125,333485.5938,,52327968.0,8009642.0,44318328.0,44371976.0,-53649.8711,0.12,0.12,11965.1602,44330292.0,44383944.0,-53649.8711
0,113154,601038.XSHG,2017-09-30,2017-10-27,2017-09-30,1867531371.37,1832632941.77,34761063.67,,137365.93,1943089909.48,1566235208.64,3898722.16,81807.0,,,,,,9704697.8,110492970.6,219014485.82,25273262.45,8388755.01,-5670326.13,117045699.39,-1484783.83,,35816835.15,22231058.53,11049044.3,391082.5,46998849.38,10363205.03,36635644.35,41140539.9,-4504895.55,0.0417,0.0417,-13289794.41,23345849.94,28327494.51,-4981644.57
0,131226,601038.XSHG,2018-09-30,2018-10-27,2018-09-30,1363556199.23,1324273514.96,38155485.88,,1127198.39,1649072682.08,1275252666.23,11772835.75,111657.42,,,,,,10643244.51,82364660.54,133725228.22,29131763.66,28515495.93,29103117.25,-969166.41,-5871738.06,,-253173546.92,2624856.08,501933.0,,-251050623.84,10390386.85,-261441010.69,-251985491.02,-9455519.67,-0.2556,-0.2556,8062526.24,-253378484.45,-244581453.33,-8797031.12
0,152029,601058.XSHG,2019-06-30,2019-08-29,2019-06-30,3723919055.28,3723919055.28,,,,3294278395.5,2736862817.31,,,,,,,,23031681.42,244402860.71,133234851.88,97200871.82,,,6777292.4,2652600.02,,359217308.24,323190.69,932110.39,,358608388.54,36935140.26,321673248.28,322812627.64,-1139379.36,0.12,0.12,138973593.73,460646842.01,454395920.89,6250921.12
0,150748,601066.XSHG,2019-06-30,2019-08-24,2019-06-30,2797898715.35,2797898715.35,1602055999.74,,1974099533.46,1726998321.7,,1170433459.68,,,,,,,24170924.84,,1376328608.92,,,-41788176.78,423875835.67,3301206.46,2679752.58,1070900393.65,1390401.11,1565785.84,,1070725008.92,226640339.47,844084669.45,841596765.26,2487904.19,0.11,0.11,17362573.47,861447242.92,858959338.73,2487904.19
0,105949,601069.XSHG,2017-03-31,2017-04-27,2017-03-31,325978912.0,325978912.0,,,,260283008.0,210878992.0,,,,,,,,9731986.0,567931.8125,32819804.0,6126040.0,158247.0781,-60146.0,319049.1875,-9912.0303,,65954800.0,476707.8125,913993.0,,65517516.0,11895413.0,53622100.0,53622100.0,,0.0843,0.0843,,53622100.0,53622100.0,
0,108806,601069.XSHG,2017-06-30,2017-08-17,2017-06-30,265027072.0,265027072.0,,,,218216640.0,165498672.0,,,,,,,,10795698.0,918907.375,35512584.0,5414195.5,76574.8906,262446.0,-97802.8906,-17943.3301,,46975076.0,-74007.0,2159340.0,,44741728.0,5751446.5,38990284.0,38990284.0,,0.0613,0.0613,,38990284.0,38990284.0,
0,126849,601069.XSHG,2018-06-30,2018-08-20,2018-06-30,248894854.59,248894854.59,,,,243928614.92,190315129.88,,,,,,,,7631433.18,1691291.41,38453190.46,6373392.0,-535822.01,-71450.0,269785.58,-12130.28,,5482136.1,603404.65,1255742.0,,4829798.75,729581.15,4100217.6,4100217.6,,0.0065,0.0065,,4100217.6,4100217.6,
0,132710,601069.XSHG,2018-09-30,2018-10-30,2018-09-30,116275670.51,116275670.51,,,,138942052.18,73661306.3,,,,,,,,8193122.48,4929038.02,44341139.51,6459826.88,-140729.18,26150.0,-7823.1,53520.54,,-15708604.32,972905.64,2182605.52,,-16918304.2,1899559.92,-18817864.12,-18817864.12,,-0.0296,-0.0296,,-18817864.12,-18817864.12,
0,89219,601099.XSHG,2015-12-31,2016-03-05,2015-12-31,830364096.0,830364096.0,-13235668.0,,259961040.0,490504256.0,490504256.0,,,,,,,,40281884.0,312140480.0,,,138081872.0,375798560.0,206635312.0,50604.9102,1204856.875,339859872.0,5269833.0,1437601.125,,343692096.0,51968352.0,291723744.0,352602144.0,-60878388.0,0.1,0.1,78778160.0,370501920.0,431380288.0,-60878388.0
0,146831,601099.XSHG,2018-12-31,2019-04-27,2018-12-31,-252309848.07,-252309848.07,,,161875737.78,1292418652.19,,,,,,,,,4274677.41,,326085900.42,,962058074.36,-104888033.25,-226477895.7,1525420.93,-35865.29,-1544728500.26,-240147.8,-19745631.39,,-1525223016.67,-375120847.7,-1150102168.97,-1145188282.25,-4913886.72,-0.168,-0.168,194053610.49,-956048558.48,-963715327.26,7666768.78
0,150130,601099.XSHG,2019-06-30,2019-08-17,2019-06-30,361322725.16,361322725.16,129093024.96,,139903701.15,333808843.22,,219564471.69,,,,,,,3255753.54,,292622209.92,,,114770075.55,191401966.55,5014389.08,295813.73,27513881.94,31189.61,12563.62,,27532507.93,16871652.29,10660855.64,3159380.91,7501474.73,0.001,0.001,-52367039.35,-41706183.71,-49207658.44,7501474.73
0,169650,601099.XSHG,2020-03-31,2020-04-30,2020-03-31,328552550.47,328552550.47,138624783.1,,184633746.03,269313241.26,,146296382.94,,,,,,,3832863.43,,265513638.01,,,-161437850.17,311579729.56,-1349462.0,234956.55,59239309.21,9559.12,5053775.95,,54195092.38,-34546247.15,88741339.53,98347046.06,-9605706.53,0.013999999999999999,0.013999999999999999,-4209282.23,84532057.3,94137763.83,-9605706.53
0,190689,601099.XSHG,2020-06-30,2020-08-29,2020-06-30,166552684.31,166552684.31,116497975.65,,215711269.13,241653476.83,,128154427.7,,,,,,,4218000.05,,231333736.06,,,-69579707.35,30637302.64,16421010.83,-15405.13,-75100792.52,6527135.86,42565.73,,-68616222.39,-19177194.64,-49439027.75,-45418443.3,-4020584.45,-0.006,-0.006,18056676.45,-31382351.3,-27361766.85,-4020584.45
0,194954,601099.XSHG,2020-09-30,2020-10-31,2020-09-30,303260436.24,303260436.24,107061952.32,,217934808.92,274100932.79,,97564428.42,,,,,,,3229611.49,,266654198.01,,,-127981432.98,202964433.21,-1922904.07,-569512.0,29159503.45,20321671.33,306051.98,,49175122.8,-7276050.17,56451172.97,46244827.63,10206345.34,0.006999999999999999,0.006999999999999999,6264347.15,62715520.12,52509174.78,10206345.34
0,97949,601101.XSHG,2016-06-30,2016-08-23,2016-06-30,843047104.0,843047104.0,,,,873013632.0,642395520.0,,,,,,,,36242980.0,64898944.0,106441504.0,15861417.0,7173287.0,,-9539129.0,-9539129.0,,-39505644.0,578056.0625,3019899.5,2649219.5,-41947488.0,274306.8125,-42221792.0,-41653812.0,-567979.8125,-0.04,-0.04,25040040.0,-17181754.0,-16613774.0,-567979.8125
0,105118,601101.XSHG,2016-12-31,2017-04-25,2016-12-31,2102710400.0,2102710400.0,,,,1941480704.0,1552461184.0,,,,,,,,79079000.0,114774944.0,114616904.0,98565816.0,-18017082.0,,-27165234.0,-27165234.0,,134064416.0,81886680.0,10509482.0,1858364.0,205441616.0,79466624.0,125974992.0,107399944.0,18575046.0,0.086,0.086,9147441.0,135122432.0,116654304.0,18468130.0
0,188507,601101.XSHG,2020-06-30,2020-08-25,2020-06-30,1130630225.32,1130630225.32,,,,991914938.41,544861309.05,,,,,,,,80545287.14,91856640.44,176326712.42,97985366.72,,,,,,182980935.78,-407568.88,8836457.12,,173736909.78,53614431.5,120122478.28,69180288.07,50942190.21,0.06,0.06,5661065.58,125783543.86,74841353.65,50942190.21
0,120259,601113.XSHG,2017-12-31,2018-04-17,2017-12-31,833156287.9,833156287.9,,,,792929714.63,699458154.27,,,,,,,,12584543.9,14764620.49,64924474.36,659285.53,538636.08,,38630971.39,,,53663579.01,-3929792.0,-16161.09,,49749948.1,7660688.15,42089259.95,35646267.76,6442992.19,0.04,0.04,,42089259.95,35646267.76,6442992.19
0,130677,601113.XSHG,2018-09-30,2018-10-26,2018-09-30,1939181427.41,1939181427.41,,,,1800954684.91,1424819443.83,,,,,,,,3706105.35,293157751.4,34279536.42,914148.69,5777826.28,,55044.85,-170238.72,,141726060.43,9706.77,1576597.72,,140159169.48,24596121.78,115563047.7,107868311.53,7694736.17,0.1,0.1,8589628.0,124152675.7,116457939.53,7694736.17
0,189658,601113.XSHG,2020-06-30,2020-08-28,2020-06-30,2877096211.06,2877096211.06,,,,2818635554.16,1795367275.69,,,,,,,,3774535.17,932444706.85,57175995.82,9202525.35,,,1822681.89,-99292.5,,59966479.65,-4118426.32,446129.52,,55401923.81,11091247.18,44310676.63,41951425.35,2359251.28,0.04,0.04,,44310676.63,41951425.35,2359251.28
0,89431,601117.XSHG,2015-09-30,2015-10-29,2015-09-30,13717144576.0,13717144576.0,,,,12922324992.0,11658866688.0,,,,,,,,210316160.0,63486168.0,874890944.0,-47528528.0,162294048.0,0.0,55158372.0,1564339.125,,849977984.0,57471420.0,6127415.5,1467732.25,901321984.0,131422808.0,769899200.0,749106176.0,20792980.0,0.15,0.15,-120935840.0,648963328.0,629968768.0,18994598.0
0,188195,601117.XSHG,2020-06-30,2020-08-21,2020-06-30,23289208824.95,23158332254.48,133869040.05,,-2992469.58,21877911243.2,20310218464.76,31516419.47,130385.73,,,,,,69868030.72,83924437.49,454850681.0,71296985.99,,2406214.58,14188503.15,2529132.67,,1110495371.65,5842008.78,13704217.53,,1102633162.9,195234102.06,907399060.84,915512710.74,-8113649.9,0.18,0.18,37716235.88,945115296.72,948150352.63,-3035055.91
0,99321,601118.XSHG,2016-09-30,2016-10-25,2016-09-30,2190188032.0,2190188032.0,,,,2345549824.0,2039197568.0,,,,,,,,111647.8984,57847288.0,127377000.0,34538532.0,86477744.0,-9423966.0,64308384.0,,,-100477280.0,44437964.0,3787416.5,2975615.0,-59826728.0,-1661510.5,-58165220.0,-60658380.0,2493160.75,-0.0155,-0.0155,6586683.0,-51578536.0,-54113028.0,2534492.75
0,152952,601118.XSHG,2019-06-30,2019-08-31,2019-06-30,4360660586.74,4360660586.74,,,,4499064208.97,4069624698.53,,,,,,,,6596489.43,122979052.39,189599302.23,33479563.92,,-28249699.49,31820083.56,,,35541999.47,18238544.96,3789826.85,,49990717.58,-9962372.13,59953089.71,64279013.63,-4325923.92,0.015,0.015,9038272.29,68991362.0,70928394.08,-1937032.08
0,155502,601118.XSHG,2019-09-30,2019-10-29,2019-09-30,3092866199.37,3092866199.37,,,,3419012509.67,3039902501.4,,,,,,,,6610937.53,87154531.34,239062793.2,37724114.05,,27781601.32,69630220.42,,,-41547941.86,63383642.33,4166017.02,,17669683.45,9160835.88,8508847.57,10849490.45,-2340642.88,0.0025,0.0025,7248362.06,15757209.63,16474324.4,-717114.77
0,142129,601127.XSHG,2018-12-31,2019-03-26,2018-12-31,5982162679.69,5982162679.69,,,,5868596907.47,4542622159.67,,,,,,,,177028589.2,538325883.92,375341063.82,16091921.35,104363446.45,,-51832718.88,879393.16,,154617587.22,35609694.06,-44892454.88,,235119736.16,60737815.46,174381920.7,56830978.82,117550941.88,0.06,0.06,16062409.83,190444330.53,72320016.39,118124314.14
0,118513,601155.XSHG,2017-12-31,2018-03-15,2017-12-31,23670008760.0,23670008760.0,,,,19160541371.0,15560570549.0,,,,,,,,1675652188.0,1085056664.0,681663861.0,127710478.0,,731787471.0,305338689.0,23243419.0,,5548549021.0,13012228.0,7513301.0,,5554047948.0,1342974425.0,4211073523.0,4037064508.0,174009015.0,1.81,1.81,,4548382767.0,4361554358.0,186828409.0
0,193527,601155.XSHG,2020-09-30,2020-10-30,2020-09-30,32354380837.0,32354380837.0,,,,29975359335.0,25348861120.0,,,,,,,,1672025076.0,1233193530.0,1529761984.0,191517625.0,,-5015035.0,116100402.0,117756086.0,,2481322816.0,34018521.0,35037217.0,,2480304120.0,724093182.0,1756210938.0,1532179804.0,224031134.0,0.69,0.69,605451653.0,2361662591.0,2137631457.0,224031134.0
0,153722,601168.XSHG,2019-09-30,2019-10-19,2019-09-30,7297453901.0,7297453901.0,,,,6873060851.0,6336968686.0,,,,,,,,92348088.0,35698631.0,151293708.0,218981583.0,,-3073501.0,-24260179.0,-28731161.0,,342249812.0,12129728.0,3770859.0,,350608681.0,61951320.0,288657361.0,223785408.0,64871953.0,0.09,0.09,6130485.0,294787846.0,229915893.0,64871953.0
0,162520,601168.XSHG,2019-12-31,2020-03-13,2019-12-31,8258219522.0,8258219522.0,,,,8106444357.0,7415880947.0,,,,,,,,93086035.0,82359860.0,178344965.0,271242273.0,,-1927033.0,135978763.0,125149462.0,,143528973.0,131046957.0,6474558.0,,268101372.0,-37325516.0,305426888.0,195708110.0,109718778.0,0.08,0.08,-10616544.0,294810344.0,185091566.0,109718778.0
0,105776,601169.XSHG,2016-12-31,2017-04-26,2016-12-31,11160000512.0,11160000512.0,19933999104.0,,1750000000.0,7431000064.0,,10071000064.0,233000000.0,,,,,,164000000.0,,3592999936.0,,3668000000.0,-317000000.0,-83000000.0,-414000000.0,91000000.0,3728999936.0,29000000.0,27000000.0,,3731000064.0,844000000.0,2887000064.0,2847000064.0,40000000.0,0.18,0.18,-1864000000.0,1023000000.0,989000000.0,34000000.0
0,89792,601198.XSHG,2015-06-30,2015-08-18,2015-06-30,1968440832.0,1968440832.0,35118132.0,,1198020224.0,898976448.0,898976448.0,,,,,,,,124474464.0,732068544.0,,,42433452.0,-25818288.0,760488512.0,0.0,-36292.1719,1069464448.0,807741.875,518319.125,,1069753856.0,237630528.0,832123328.0,832123328.0,6.68,0.34,0.34,-67539992.0,764583360.0,764583360.0,6.68
0,151631,601198.XSHG,2019-06-30,2019-08-28,2019-06-30,860098673.49,860098673.49,740243335.02,,574226846.64,525857306.13,,539092408.36,,,,,,,7735374.9,,544158974.53,,,-222197334.13,307544320.32,,-5321518.48,334241367.36,3672935.19,169205.72,,337745096.83,28496400.57,309248696.26,309161094.0,87602.26,0.113,,158310846.47,467559542.73,467722623.56,-163080.83
0,89797,601199.XSHG,2015-06-30,2015-08-26,2015-06-30,228695536.0,228695536.0,,,,126037608.0,91199664.0,,,,,,,,4589318.0,17818620.0,21931844.0,-6284844.5,-3216994.0,,7917982.5,2798557.25,,110575920.0,461111.125,16748.75,16744.4004,111020280.0,27894232.0,83126048.0,83126048.0,,0.35,0.35,,83126048.0,83126048.0,
0,152425,601208.XSHG,2019-06-30,2019-08-30,2019-06-30,449887602.84,449887602.84,,,,421475822.66,343367836.17,,,,,,,,7177031.45,19324715.17,23265634.39,4431378.05,,,3791350.92,3199834.25,,26088629.61,736521.65,810177.99,,26014973.27,1388503.56,24626469.71,24929526.29,-303056.58,0.0397,0.0397,,24626469.71,24929526.29,-303056.58
0,89835,601211.XSHG,2016-03-31,2016-04-25,2016-03-31,8062735360.0,8062735360.0,1068661248.0,,3623529216.0,3600594432.0,3600594432.0,,,,,,,,313502624.0,2682986752.0,,,603332096.0,-103439328.0,3454689024.0,,12819181.0,4462140928.0,5531498.0,11934409.0,,4455738368.0,1102759936.0,3352978176.0,2374868224.0,978110016.0,0.29,0.29,-1351063424.0,2001914752.0,1074137984.0,927776832.0
0,101905,601211.XSHG,2016-12-31,2017-02-21,2016-12-31,5756877824.0,5756877824.0,,,3459426048.0,2715269888.0,,,,,,,,,36769144.0,,2236125952.0,,395547296.0,-354095136.0,1533564160.0,-8132546.0,20464346.0,3041607680.0,55332492.0,41247204.0,,3055693056.0,735847808.0,2319845376.0,2194867968.0,124977296.0,,,398259744.0,2718105088.0,2428373248.0,289731648.0
0,127728,601211.XSHG,2018-06-30,2018-08-25,2018-06-30,5216006177.0,5216006177.0,,,2207608237.0,2934117619.0,,,,,,,,,35881376.0,,2254552352.0,,-177310659.0,-380450722.0,1436022683.0,97446253.0,108372701.0,2281888558.0,-19044024.0,14958096.0,,2247886438.0,479891227.0,1767995211.0,1749502059.0,18493152.0,0.17,0.16,-797056354.0,970938857.0,732910506.0,238028351.0
0,157428,601211.XSHG,2019-09-30,2019-10-31,2019-09-30,6498209014.0,6498209014.0,3489622782.0,,2365194312.0,4474844712.0,,2006568825.0,,,,,,,31628619.0,,2610670024.0,,,-101150173.0,1128102232.0,34159033.0,8677577.0,2023364302.0,19046586.0,-587341.0,,2042998229.0,449734379.0,1593263850.0,1526070837.0,67193013.0,0.15,0.15,17318579.0,1610582429.0,1457485389.0,153097040.0
0,187531,601211.XSHG,2020-06-30,2020-08-13,2020-06-30,9667190818.0,9667190818.0,3286322702.0,,2622255034.0,4736364271.0,,1862792108.0,,,,,,,37002100.0,,3348489402.0,,,2094774988.0,1916023696.0,25880173.0,98109312.0,4930826547.0,2245353.0,59717247.0,,4873354653.0,961975188.0,3911379465.0,3627626130.0,283753335.0,0.39,0.39,-377457623.0,3533921842.0,3315182292.0,218739550.0
0,89841,601216.XSHG,2015-12-31,2016-04-12,2015-12-31,1233304064.0,1233304064.0,,,,1125806976.0,793288896.0,,,,,,,,12815320.0,73838696.0,134091320.0,105459080.0,6313582.0,,49964008.0,49964008.0,,157461152.0,18174964.0,117254.7109,330.0,175518864.0,21520468.0,153998400.0,165424688.0,-11426281.0,0.0448,0.0448,32071146.0,186069552.0,197495824.0,-11426281.0
0,113880,601216.XSHG,2017-09-30,2017-10-28,2017-09-30,1969340294.36,1969340197.66,2.36,,94.34,1398359211.92,1085334833.32,,,,,,,,31550393.1,62209712.82,179213173.3,42727086.68,-2675987.3,11161.86,188442710.76,180618512.59,,771815488.21,2947245.2,82925.56,80611.75,774679807.85,89571051.02,685108756.83,685250093.02,-141336.19,0.0812,0.0812,25784072.85,710892829.68,711034165.87,-141336.19
0,148696,601216.XSHG,2019-03-31,2019-04-30,2019-03-31,2446783474.79,2442809339.19,3921959.25,,52176.35,1816725705.58,1445008053.7,,3025.92,,,,,,46798271.44,102636819.92,119690579.55,80696745.25,890777.44,28042504.68,142710443.74,126737318.79,,814373018.8,464908.02,2218962.04,,812618964.78,93163103.7,719455861.08,722934053.81,-3478192.73,0.0857,0.0857,43282799.78,762738660.86,766216853.59,-3478192.73
0,97966,601218.XSHG,2016-06-30,2016-08-10,2016-06-30,416022400.0,416022400.0,,,,384266368.0,305716768.0,,,,,,,,1456855.25,13064108.0,40100188.0,2877412.25,21051038.0,,617963.0625,617963.0625,,32373988.0,671697.4375,425452.7188,260452.7031,32620234.0,590141.0625,32030092.0,32177626.0,-147533.6562,0.0324,0.0324,,32030092.0,32177626.0,-147533.6562
0,189875,601218.XSHG,2020-06-30,2020-08-28,2020-06-30,537026463.68,537026463.68,,,,429489805.52,380977596.69,,,,,,,,4487289.88,14169972.91,11458576.78,5011976.84,,93702.77,3449541.58,3435381.94,,100204647.68,1838437.66,46694.07,,101996391.27,18362171.5,83634219.77,83372915.83,261303.94,0.0847,0.083,,83634219.77,83372915.83,261303.94
0,113882,601225.XSHG,2017-09-30,2017-10-28,2017-09-30,13817662493.47,13817662493.47,,,,9499247093.82,6382820748.81,,,,,,,,687695134.5,1050066517.85,1068671656.35,69212727.54,240780308.77,,318884416.23,315617815.39,,4641505565.88,19962232.44,8255940.25,748079.85,4653211858.07,684358380.12,3968853477.95,2595530200.3,1373323277.65,0.26,,,3968853477.95,2595530200.3,1373323277.65
0,122474,601226.XSHG,2017-12-31,2018-04-25,2017-12-31,1469460384.48,1469460384.48,,,,1433597718.42,1316901558.33,,,,,,,,1896964.97,7411304.02,97694902.1,5151930.95,4541058.05,,3927112.95,,,54370047.13,-6848015.83,268343.37,,47253687.93,9877349.72,37376338.21,36913613.14,462725.07,0.0319,0.0319,,37376338.21,36913613.14,462725.07
0,146655,601228.XSHG,2019-03-31,2019-04-27,2019-03-31,2369072923.7,2369072923.7,,,,2057979979.33,1774289618.38,,,,,,,,10503843.81,11435250.43,211389166.78,48739364.9,,,26401635.18,26070106.19,,398235783.73,956773.3,170780.16,,399021776.87,87580884.13,311440892.74,264825910.24,46614982.5,0.043,0.043,15193642.99,326634535.73,280019553.23,46614982.5
0,188224,601236.XSHG,2020-06-30,2020-08-21,2020-06-30,1314275566.29,1314275566.29,194152255.82,,102944202.51,927034767.44,,255769056.5,,,,,,,7023991.66,,261035142.2,,,-138910663.08,753513866.57,4382652.52,-5889.66,387240798.85,1587567.78,6063102.57,,382765264.06,79418274.3,303346989.76,295889623.85,7457365.91,0.08,0.08,-3227254.5,300119735.26,292662369.35,7457365.91
0,129307,601258.XSHG,2018-06-30,2018-08-31,2018-06-30,12990188000.0,12990188000.0,,,,13545231443.0,11937182090.0,,,,,,,,72720475.0,465362152.0,586637298.0,372901848.0,,,825967991.0,4154213.0,,295031697.0,18465089.0,11058153.0,,302438633.0,91380334.0,211058299.0,212765806.0,-1707507.0,0.033,0.037000000000000005,5366880.0,216425179.0,218132686.0,-1707507.0
0,148698,601258.XSHG,2019-03-31,2019-04-30,2019-03-31,4483106009.0,4483106009.0,,,,5027439358.0,4080010825.0,,,,,,,,53684745.0,191016482.0,402424174.0,300303132.0,0.0,,55909530.0,49888214.0,,-493112831.0,9244103.0,7421895.0,,-491290623.0,5580133.0,-496870756.0,-489140165.0,-7730591.0,-0.07,-0.07,-3837521.0,-500708277.0,-492977686.0,-7730591.0
0,152955,601258.XSHG,2019-06-30,2019-08-31,2019-06-30,5773290706.0,5773290706.0,,,,6401936630.0,5411627629.0,,,,,,,,53515018.0,332005156.0,382888780.0,221900047.0,,,4547187.0,-39615525.0,,-652821346.0,9165866.0,9306901.0,,-652962381.0,54967595.0,-707929976.0,-709719180.0,1789204.0,-0.114,-0.114,1058901.0,-706871075.0,-708660279.0,1789204.0
0,205953,601258.XSHG,2020-12-31,2021-04-30,2020-12-31,8244908422.0,8244908422.0,,,,7852981587.0,7089210047.0,,,,,,,,59042215.0,302572111.0,365917528.0,36239686.0,,22754739.0,139399678.0,6585016.0,,482630789.0,62007729.0,25468151.0,,519170367.0,18575088.0,500595279.0,503134186.0,-2538907.0,0.0524,0.0524,-13029556.0,487565723.0,490104630.0,-2538907.0
0,98985,601311.XSHG,2016-09-30,2016-10-21,2016-09-30,1759806720.0,1759806720.0,,,,1601252096.0,1389287936.0,,,,,,,,69648808.0,78574104.0,54921824.0,9005134.0,-185689.125,88000.0,419728.8438,-4585768.0,,159062352.0,12016656.0,1177425.375,-97851.3516,169901584.0,35690740.0,134210840.0,129531624.0,4679211.5,0.15,0.15,-4501790.0,129709048.0,125029840.0,4679211.5
0,130683,601311.XSHG,2018-09-30,2018-10-26,2018-09-30,2315905993.33,2315905993.33,,,,2266385548.2,1943649886.91,,,,,,,,97490980.25,113784082.63,55920934.48,34355583.5,131033.51,901275.0,363161.94,-543816.09,,110767041.59,166754.92,115106.07,,110818690.44,17319349.43,93499341.01,90880263.07,2619077.94,0.11,0.08,-274270.69,93225070.32,90605992.38,2619077.94
0,154348,601311.XSHG,2019-09-30,2019-10-25,2019-09-30,2320112580.94,2320112580.94,,,,2274044141.97,1915361108.21,,,,,,,,101074945.31,123556221.54,78207560.77,34056413.31,,210742.18,-3065832.35,-1479327.72,,134969758.55,295861.5,2884952.85,,132380667.2,17420207.43,114960459.77,113523321.27,1437138.5,0.13,0.13,6548425.01,121508884.78,120071746.28,1437138.5
0,127465,601330.XSHG,2018-06-30,2018-08-24,2018-06-30,272916408.83,272916408.83,,,,182329391.77,93765665.35,,,,,,,,7494425.38,,19550149.22,54535049.92,,,,,,117710573.19,74663.08,1015264.67,,116769971.6,5820660.05,110949311.55,110930826.21,,0.11,0.11,2569404.75,113518716.3,113500230.96,
0,126110,601339.XSHG,2018-06-30,2018-08-03,2018-06-30,1599951312.47,1599951312.47,,,,1440159584.91,1322133090.53,,,,,,,,13102767.85,31146221.76,72258414.25,-4970834.27,6489924.79,13228657.89,100338696.36,39116122.47,,280631457.86,2434149.98,144607.87,,282920999.97,44736597.6,238184402.37,238184402.37,,0.16,0.16,130910166.83,369094569.2,369094569.2,
0,118375,601360.XSHG,2017-12-31,2018-02-02,2017-12-31,10653682757.04,10653682757.04,,,,7201731821.35,2178418136.01,,,,,,,,239603447.87,1674167751.99,2956397241.48,-45858435.74,199003679.74,,517501942.47,,,4000842878.16,66114873.29,947696.38,,4066010055.07,691132071.18,3374877983.89,3327149703.18,47728280.71,,,-197580520.54,3177297463.35,3136408182.64,40889280.71
0,110377,601366.XSHG,2017-06-30,2017-08-28,2017-06-30,2450611968.0,2450611968.0,,,,2326706176.0,1934689152.0,,,,,,,,20062612.0,225970384.0,101250608.0,19835000.0,24898480.0,,,,,124608264.0,2921092.5,367682.625,355125.1875,127161672.0,32901118.0,94260560.0,94256248.0,4310.6802,0.11,0.11,,94260560.0,94256248.0,4310.6802
0,109821,601375.XSHG,2017-06-30,2017-08-25,2017-06-30,418955168.0,418955168.0,,,197719600.0,334632000.0,,,,,,,,,4362119.5,,250933808.0,,7509021.0,-69047080.0,101066304.0,-8622960.0,712770.3125,84323184.0,1064498.625,11825353.0,,73562328.0,20380524.0,53181804.0,33326212.0,19855590.0,,,-20280080.0,32901722.0,11633080.0,21268644.0
0,122039,601375.XSHG,2018-03-31,2018-04-25,2018-03-31,450521007.06,450521007.06,,,189402747.68,302101256.17,,,,,,,,,3493928.79,,232165568.14,,3177775.8,-4841453.4,100963907.47,5798846.35,3253955.21,148419750.89,10208635.27,21651.06,,158606735.1,38282984.38,120323750.72,101801687.3,18522063.42,0.03,0.03,-35977069.77,84346680.95,84653574.55,-306893.6
0,128826,601375.XSHG,2018-06-30,2018-08-30,2018-06-30,414726985.26,414726985.26,,,182183577.13,365724377.48,,,,,,,,,3758763.39,,250562745.31,,-2874332.01,-21166477.44,99752853.0,7899063.16,-159020.0,49002607.78,3996110.0,454858.26,,52543859.52,15583888.52,36959971.0,43932161.83,-6972190.83,0.01,0.01,43416670.76,80376641.76,64607059.58,15769582.18
