,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
0,339434,600122.XSHG,2020-09-30,2020-10-31,2020-09-30,0.1087,-89989978.72,-96030612.62,258115938.01,5.89,-4.21,1.08,17.53,7.75,113.08,22.28,17.53,3.8,3.34,13.04,-58.06,156.05,-71.46,106.71,5.33,-40.75,-32.12,3.74,-32.12,3.74,210.15,1229.9,186.47,517.43,185.98,1602.25
0,55595,600123.XSHG,2015-09-30,2015-10-28,2015-09-30,0.0075,18369001.51,-47314177.65,47202417.01,0.09,0.19,-0.13,-3.02,25.39,104.75,-0.01,-3.02,3.45,16.75,5.01,468.62,-467.51,214.17,73.52,-26.79,564.46,-21.3,-28.38,-21.3,-28.38,-100.26,-100.14,-407.06,-192.87,-66.38,-84.83
0,105439,600123.XSHG,2016-12-31,2017-04-12,2016-12-31,-0.371,-352200646.03,-506311471.3,77047176.46,-4.77,-3.96,-2.18,-34.59,32.21,133.37,-28.29,-34.59,3.47,20.94,9.2,106.4,-16.19,83.11,96.2,15.24,-45.66,32.55,39.31,32.55,39.31,-289.1,-565.7,-441.94,-500.85,-681.53,-685.93
0,110961,600123.XSHG,2017-06-30,2017-08-15,2017-06-30,0.2511,270021568.0,286852800.0,83503472.0,3.178,2.9916,1.1932,13.0638,36.0068,87.2833,16.4186,13.0638,2.6274,9.5654,4.0158,72.8599,21.2097,94.1346,63.0806,4.5745,35.9726,126.3152,31.2115,126.3152,31.2115,654.006,33.6872,569.2645,47.016000000000005,1157.3402,28.1366
0,103344,600126.XSHG,2016-09-30,2016-10-29,2016-09-30,0.05,173925693.67,185120983.65,225458.01,1.35,1.23,0.76,4.14,7.91,96.03,3.97,4.14,0.06,3.22,0.57,92.69,0.11,91.53,100.54,14.18,357.46,-11.61,-6.68,-11.61,-6.68,166.62,-17.97,170.67,-15.44,193.11,-16.38
0,289897,600126.XSHG,2020-03-31,2020-04-25,2020-03-31,0.0422,145294321.04,61819671.09,83296283.29,0.75,0.76,0.52,2.37,3.77,98.95,2.87,2.37,0.09,1.57,-0.97,37.05,49.92,102.0,105.23,13.63,1303.51,-9.36,-18.44,-9.36,-18.44,-69.8,50.59,-68.23,56.03,-67.33,47.75
0,55735,600127.XSHG,2015-12-31,2016-04-16,2015-12-31,-0.1076,-16910004.48,-76740962.98,8265208.86,-8.96,-2.19,-4.62,-8.1,7.62,108.97,-8.0,-8.1,7.89,7.5,0.64,118.99,-12.82,24.48,100.02,0.11,-1.23,77.71,58.65,77.71,58.65,-82.02,-213.12,-409.09,-284.37,-411.38,-286.19
0,115664,600128.XSHG,2017-09-30,2017-10-28,2017-09-30,0.0193,857704.66,-7032445.91,11864960.06,0.3467,0.0624,0.2629,0.6519,6.2318,100.5754,0.3954,0.6519,3.574,1.8059,1.0297,-76.1718,128.515,18.0012,93.1003,-12.7415,2214.5514,36.3579,49.6266,36.3579,49.6266,-56.9559,-51.1626,-49.5081,-6.4157,-66.3364,14.4624
0,133800,600128.XSHG,2018-09-30,2018-10-30,2018-09-30,-0.0152,-1642533.8,-7969093.74,8028663.05,-0.28,-0.12,0.1,0.28,7.45,100.76,0.2,0.28,4.48,2.37,0.15,-348.29,350.9,43.86,94.67,-7.88,1033.62,-14.47,-2.17,-14.47,-2.17,-77.38,113.86,-63.31,119.88,-178.59,79.03
0,55831,600129.XSHG,2015-06-30,2015-08-29,2015-06-30,0.3736,-271136403.37,-260220852.64,433856782.62,13.35,-22.7,1.36,6.79,28.85,112.36,8.25,6.79,22.14,14.07,4.12,-153.05,255.18,-169.98,102.6,-0.72,5.79,3.58,20.77,3.58,20.77,764.74,276.4,570.54,230.76,837.06,678.74
0,103784,600129.XSHG,2016-09-30,2016-10-29,2016-09-30,-0.0804,-54832310.82,-47629030.28,2814718.84,-2.12,-3.39,-0.44,-2.34,30.93,102.6,-2.45,-2.34,17.34,12.26,3.15,197.84,-11.69,159.76,93.39,9.11,-350.34,17.81,-16.29,17.81,-16.29,-237.6,-148.2,-244.16,-206.53,-250.94,-176.72
0,110413,600129.XSHG,2016-12-31,2017-04-29,2016-12-31,-0.1799,-178958682.66,-349164350.19,169462667.17,-5.34,-12.44,-0.69,-3.21,32.26,116.87,-8.68,-3.21,30.0,14.62,1.7,279.29,-135.55,233.05,18.69,-4.08,24.2,16.98,13.03,16.98,13.03,-405.73,-300.99,-563.52,-55.37,-365.9,-123.74
0,260190,600129.XSHG,2019-09-30,2019-10-23,2019-09-30,0.0624,25679769.16,61193288.12,-3700671.86,1.04,0.77,0.22,1.03,44.74,97.85,2.56,1.03,30.72,7.5,3.01,90.99,-5.5,73.88,75.7,0.6,27.83,9.41,-6.6,9.41,-6.6,-45.5,103.54,-71.71,280.8,-62.3,317.06
0,335223,600129.XSHG,2020-09-30,2020-10-23,2020-09-30,0.0108,-35039802.52,-35072731.21,53498672.93,0.19,-1.1,0.03,0.12,39.03,101.21,1.13,0.12,30.32,6.0,2.55,-122.94,187.52,-580.06,77.66,-1.1,90.73,1.72,-5.88,1.72,-5.88,-55.31,-58.0,-87.92,-91.62,-82.62,-85.29
0,265978,600133.XSHG,2019-09-30,2019-10-31,2019-09-30,0.0781,41530647.76,86748895.28,11720070.8,1.34,0.95,0.26,3.06,13.98,96.11,4.03,3.06,0.43,1.48,3.76,98.49,13.31,70.53,86.28,-26.12,-671.46,0.52,-21.17,0.52,-21.17,-28.43,-44.1,-5.94,-6.37,18.65,-20.87
0,379366,600133.XSHG,2020-12-31,2021-04-30,2020-12-31,0.48100000000000004,373347639.82,278592178.3,122803528.58,7.38,7.21,1.57,12.25,15.69,91.74,13.58,12.25,0.56,2.08,2.46,60.52,26.68,97.57,108.99,40.92,495.43,22.24,42.77,22.24,42.77,377.21,228.21,630.16,217.04,2046.24,254.52
0,99822,600136.XSHG,2016-06-30,2016-08-20,2016-06-30,0.0405,16735402.04,34035579.13,,0.87,0.74,1.03,26.99,50.91,71.25,28.65,26.99,1.36,9.39,10.04,87.31,,84.79,43.36,-21.62,-75.19,110.48,183.56,110.48,183.56,56.56,1350.56,45.92,3210.64,-10.54,4163.71
0,324599,600136.XSHG,2020-06-30,2020-08-15,2020-06-30,-0.7859,-466215225.94,-293897488.18,-70046990.34,-11.71,-11.89,-4.96,-835.69,-146.64,582.11,-817.65,-835.69,27.58,120.71,187.35,58.85,14.03,101.47,291.23,-638.37,132.41,-87.25,-77.54,-87.25,-77.54,-187.55,-582.98,-194.29,-522.97,-180.36,-476.88
0,371621,600136.XSHG,2020-12-31,2021-04-16,2020-12-31,-1.0733,-626953452.18,-416780711.64,-69915913.0,-24.48,-24.46,-6.97,-226.02,-12.56,244.55,-235.05,-226.02,5.14,38.56,88.02,61.45,10.31,99.91,89.15,103.9,-71.88,-32.73,264.82,-32.73,264.82,-12.15,25.14,-14.19,22.8,-14.67,17.39
0,56160,600137.XSHG,2015-06-30,2015-08-25,2015-06-30,0.0065,437432.29,2122540.05,,0.14,0.09,0.11,1.63,19.52,94.56,5.44,1.63,5.69,11.57,-2.21,90.14,,68.9,131.26,-51.3,-942.95,-46.8,23.17,-46.8,23.17,-45.39,475.38,-73.14,52.88,-73.14,52.88
0,56159,600137.XSHG,2015-09-30,2015-10-30,2015-09-30,0.004,388403.97,391856.36,,0.09,0.08,0.07,0.83,13.2,99.18,0.82,0.83,5.11,9.57,-2.17,95.7,,96.93,128.09,5.79,709.33,-42.28,23.04,-42.28,23.04,-74.64,-81.54,-78.72,-36.88,-78.72,-36.88
0,100706,600139.XSHG,2016-06-30,2016-08-31,2016-06-30,-0.1077,-49536967.5,-56073372.47,32587594.22,-7.56,-5.25,-1.05,-31.45,23.13,122.49,-9.42,-31.45,6.15,27.66,12.47,74.73,-43.43,69.47,-37.18,-266.2,1183.82,-25.54,-2.76,-25.54,-2.76,-202.84,40.16,-465.83,-82.78,-346.53,-60.24
0,106907,600139.XSHG,2016-12-31,2017-04-22,2016-12-31,0.3661,-118726553.58,-116427766.17,610066326.57,26.85,-13.16,1.58,56.4,27.29,164.2,272.2,56.4,7.23,26.39,41.54,-97.39,510.33,-48.99,86.19,130.49,-203.26,-63.25,2.6,-63.25,2.6,374.01,588.06,136.21,180.98,188.76,310.81
0,255673,600139.XSHG,2019-06-30,2019-08-31,2019-06-30,-0.0199,-7176296.86,1051338.12,,-3.23,-1.76,-0.21,-19.93,52.75,97.11,3.12,-19.93,,25.67,32.28,-21.46,,54.5,0.45,256.32,8863.92,-72.47,-0.34,-72.47,-0.34,-97.23,113.18,-118.32,33.02,-159.94,10.43
0,329634,600139.XSHG,2020-06-30,2020-08-31,2020-06-30,-0.0083,-5460848.41,4061234.78,,-1.58,-1.57,0.03,2.84,60.78,88.77,12.86,2.84,,17.34,31.67,89.19,,99.24,0.5,200.63,1785.76,-0.57,-3.16,-0.57,-3.16,309.96,-35.81,114.17,-78.68,58.21,-107.33
0,56303,600141.XSHG,2014-12-31,2015-03-10,2014-12-31,0.0302,-10965559.35,8562566.8,28779247.76,0.32,-0.22,0.08,0.64,18.25,99.66,1.47,0.64,5.15,4.22,6.61,25.13,84.46,-68.42,57.19,10.11,2999.17,10.59,-20.08,10.59,-20.08,175.39,-92.2,125.6,-96.48,122.16,-96.38
0,242127,600143.XSHG,2018-12-31,2019-04-23,2018-12-31,-0.0111,-83731995.09,-138804755.28,-7130591.04,-0.29,-0.82,-0.15,-0.5,12.69,102.05,-0.97,-0.5,3.23,3.28,1.54,163.14,8.38,276.87,70.05,0.4,-19.34,3.3,2.67,3.3,2.67,-152.89,-119.0,-137.88,-111.18,-133.56,-109.96
0,291378,600143.XSHG,2019-12-31,2020-04-28,2019-12-31,0.1166,242085435.97,373012594.87,-9436160.23,2.89,2.33,1.08,3.49,16.83,95.81,3.78,3.49,2.52,3.09,1.92,116.26,-2.94,80.67,98.76,9.72,232.14,31.66,10.9,31.66,10.9,612.02,-30.43,1010.58,-28.67,1092.33,-30.98
0,334516,600143.XSHG,2020-09-30,2020-10-15,2020-09-30,0.5372,1376097715.55,1536298740.82,-23754174.09,10.33,10.29,4.76,15.42,28.11,83.43,17.05,15.42,3.46,2.56,0.96,97.76,-1.51,99.54,81.43,1.69,10.22,15.38,-18.64,15.38,-18.64,226.14,-42.73,228.13,-37.44,217.95,-39.09
0,56396,600145.XSHG,2015-03-31,2015-04-30,2015-03-31,-0.0071,-2683626.03,-2869422.92,,0.19,0.19,-8.9,-76.85,-18.41,176.82,-76.82,-76.85,8.72,47.51,2.16,99.96,,99.95,88.68,-130.35,169.68,-31.67,-68.88,-31.67,-68.88,-294.91,98.17,-320.67,99.81,-325.74,99.82
0,56394,600145.XSHG,2015-09-30,2015-10-27,2015-09-30,-0.002,-452014.8,-430442.95,0.0,0.05,0.03,-2.11,,,,,,,,,58.93,0.0,60.11,,,0.53,-100.0,100.0,-100.0,100.0,85.33,-205.31,71.6,-415.17,69.03,-265.37
0,127330,600145.XSHG,2018-03-31,2018-04-28,2018-03-31,-0.0008,-1139602.07,-1139602.07,,-0.1823,-0.1823,-0.1323,,,,,,,,,100.0,,100.0,,,60.1117,,,,,-551.6282,94.2709,-551.6282,-117.6952,-551.6282,-117.6952
0,247592,600145.XSHG,2018-12-31,2019-05-09,2018-12-31,-0.0216,-21443026.32,-21443026.32,,-4.93,-3.29,-3.09,1354.2,9.66,-803.31,903.31,1354.2,,92.21,-0.04,84.29,,66.7,-379.13,0.98,0.11,-24193.55,,-24193.55,,-7.8,-357.37,-599.16,-585.67,-599.16,-585.67
0,358716,600145.XSHG,2019-12-31,2020-08-28,2019-12-31,0.0119,-50053564.42,9159989.77,,2.83,-8.01,1.78,521.97,91.87,-136.37,-1004.77,521.97,-144.89,41.53,-59.44,24.78,,-282.61,114.67,-70.88,-29.99,263.25,77.86,263.25,,-33.82,-4260.95,130.35,2357.76,126.57,2076.84
0,375058,600145.XSHG,2020-12-31,2021-04-27,2020-12-31,-0.0868,-98860753.98,-3176496.71,,-23.32,-17.81,-12.35,2051.5,100.65,51.26,2107.51,2051.5,,-39.98,86.84,2.4,,76.38,-0.99,-584.58,-1199.32,-268.16,-272.95,-268.16,-272.95,-252.72,-5215.29,-760.93,-5180.07,-830.83,-4951.89
0,56444,600146.XSHG,2014-12-31,2015-04-30,2014-12-31,0.1622,-11711161.59,-10272943.49,30687114.58,24.04,-8.68,10.34,477.49,3.03,273.92,345.6,477.49,1.73,147.26,8.95,-36.42,108.8,-36.09,499.71,-168.77,97.04,-52.57,,-52.57,,114.26,702.21,119.65,932.03,141.47,888.41
0,56442,600146.XSHG,2015-06-30,2015-08-20,2015-06-30,-0.0464,-8901797.38,-10599293.13,,-6.57,-6.3,-3.88,-521.74,-23.65,588.14,-488.14,-521.74,4.77,459.45,7.18,93.56,,95.92,32.26,-99.14,20.31,-75.82,1233.28,-75.82,1233.28,-2.71,-191.44,-7.54,-211.5,-7.29,-280.74
0,291483,600146.XSHG,2020-03-31,2020-04-28,2020-03-31,-0.0549,-33373457.37,-30887668.57,4530431.84,-3.03,-3.92,-1.53,-271.85,-28.84,418.47,-272.49,-271.85,6.49,186.44,96.52,117.17,-17.19,129.37,135.96,-2.34,0.73,-97.19,-94.68,-97.19,-94.68,67.57,88.92,67.81,-68.22,68.18,-80.94
0,56677,600152.XSHG,2015-06-30,2015-08-28,2015-06-30,0.1257,-19358590.86,-24844679.35,58924318.54,6.51,-3.42,2.34,18.55,9.58,113.01,17.85,18.55,7.49,11.24,2.82,-68.75,163.06,-52.49,112.68,-4.89,37.54,-34.11,10.83,-34.11,10.83,183.47,250.8,180.98,267.4,202.77,309.43
0,56676,600152.XSHG,2015-09-30,2015-10-30,2015-09-30,-0.0002,-12118048.05,-16873872.16,13061391.3,-0.01,-2.14,-0.09,-0.68,11.99,108.52,-1.93,-0.68,5.63,9.78,3.3,1456.28,-1127.25,24014.18,103.8,8.67,-101.65,-27.26,3.68,-27.26,3.68,82.96,-111.19,93.93,-103.82,99.74,-100.14
0,56675,600152.XSHG,2015-12-31,2016-04-19,2015-12-31,0.0852,-42284803.08,-44652555.18,5439642.1,4.32,-7.3,1.65,12.12,11.26,123.23,-20.4,12.12,7.97,13.24,0.96,-177.18,21.58,-169.06,81.26,19.42,-83.58,-42.27,-2.9,-42.27,-2.9,74.7,-928.54,114.37,1822.22,118.07,49666.54
0,126731,600152.XSHG,2018-03-31,2018-04-28,2018-03-31,-0.0127,-14352560.21,-14366573.61,5223937.81,-0.4018,-1.0342,-0.2399,-2.2091,16.7643,105.0674,-2.1002,-2.2091,3.9094,13.1067,1.1909999999999998,260.9774,-94.8959,257.3553,174.5686,8.0715,-159.2845,-24.955,-39.57,-24.955,-39.57,-66.05199999999999,70.2688,32.4661,70.1836,52.6501,74.7123
0,329318,600152.XSHG,2020-06-30,2020-08-29,2020-06-30,0.1198,-19741335.77,36696176.61,-3747439.88,3.67,-1.44,1.98,11.75,23.67,91.43,12.89,11.75,1.96,5.56,0.25,67.43,-6.89,-39.15,68.77,2.06,24.0,27.49,114.4,27.49,114.4,285.34,411.97,280.92,408.59,286.95,410.19
0,338169,600152.XSHG,2020-09-30,2020-10-30,2020-09-30,0.0196,-1925013.6,3324833.66,1444602.17,0.59,-0.14,0.3,1.89,15.8,99.21,2.76,1.89,2.5,5.55,1.1,32.44,14.09,-23.34,78.13,-13.68,-1740.57,-14.82,-1.13,-14.82,-1.13,237.13,-78.87,663.96,-84.1,408.11,-83.64
0,116291,600156.XSHG,2017-09-30,2017-10-30,2017-09-30,-0.038,-15883143.61,-19116558.11,499927.1,-2.2858,-2.3748,-1.6709,-10.0534,3.3378,110.2043,-9.9374,-10.0534,3.1923,6.4795,2.9011,104.9841,-2.7455,103.8937,100.5857,-10.0469,98.4574,87.6334,16.7558,87.6334,16.7558,-75.9561,20.7423,-77.4888,14.615,-104.4284,12.6293
0,103791,600165.XSHG,2016-09-30,2016-10-29,2016-09-30,-0.040999999999999995,-28969611.97,-31187385.14,7518793.81,-3.12,-3.22,-0.63,-2.81,5.31,103.42,-2.6,-2.81,3.23,2.95,2.33,138.42,-33.37,103.32,151.48,18.65,-545.19,247.52,-4.44,247.52,-4.44,-160.08,28.89,-162.38,21.33,-168.58,15.84
0,133071,600165.XSHG,2018-09-30,2018-10-27,2018-09-30,0.0067,4428982.59,-7935913.16,14356286.03,0.53,0.51,0.27,4.19,8.57,105.45,4.57,4.19,2.52,6.5,4.26,-119.52,216.21,97.24,62.6,-29.34,537.92,-74.87,-15.75,-74.87,-15.75,131.67,427.15,-53.36,327.75,-59.67,196.68
0,246468,600165.XSHG,2019-03-31,2019-04-30,2019-03-31,-0.0078,-5611917.2,-13744344.44,7881900.09,-0.62,-0.65,-0.25,-11.35,11.87,127.84,-11.18,-11.35,8.29,11.58,17.22,249.79,-143.24,104.66,57.29,-67.77,243.46,-69.65,-30.66,-69.65,-30.66,-995.85,-201.03,-561.9,-180.76,-1204.29,-159.11
0,253466,600165.XSHG,2019-06-30,2019-08-24,2019-06-30,-0.026000000000000002,-17881039.24,-12018824.45,-6136540.58,-1.99,-2.0,-0.87,-30.61,12.19,120.84,-31.3,-30.61,4.79,9.66,15.48,66.51,33.96,100.33,41.48,-30.34,145.62,-66.6,16.82,-66.6,16.82,-787.54,-226.99,-559.54,-215.02,-278.31,-232.35
0,127335,600166.XSHG,2018-03-31,2018-04-28,2018-03-31,-0.0905,-663159676.73,-926685705.06,123083196.37,-3.234,-3.5525,-0.9567,-6.5421,13.1145,109.8451,-8.2871,-6.5421,9.3847,9.3711,2.4991,124.9912,-16.6014,109.8473,66.0865,-25.9388,263.4683,-14.2168,-38.6532,-14.2168,-38.6532,-932.0042,-665.2504,-959.6237,-786.831,-792.7491,-2186.2802
0,57336,600168.XSHG,2015-03-31,2015-04-30,2015-03-31,0.1251,81950667.02,70614559.98,,2.15,1.98,1.17,33.14,35.62,73.5,26.5,33.14,0.73,4.58,3.02,61.1,,92.3,94.46,53.82,203.13,-1.12,-8.46,-1.12,-8.46,1.92,284.13,0.11,532.81,0.67,564.98
0,57335,600168.XSHG,2015-06-30,2015-08-29,2015-06-30,0.1352,88079585.18,60198418.6,,2.3,2.11,1.25,32.64,38.62,79.44,21.44,32.64,0.78,4.18,9.37,58.62,,91.84,58.83,4.16,20.25,-0.79,9.84,-0.79,9.84,-23.97,-11.13,-13.56,8.16,-13.2,8.01
0,336835,600169.XSHG,2020-09-30,2020-10-28,2020-09-30,0.0002,-55316694.59,-47561398.45,2111479.62,0.02,-1.84,0.01,0.13,15.2,102.33,0.4,0.13,1.65,5.06,8.31,-369.91,16.42,-8799.22,76.87,-4.97,212.85,32.07,11.78,32.07,11.78,-15.34,104.51,1335.68,101.45,69.1,100.36
0,100716,600170.XSHG,2016-06-30,2016-08-31,2016-06-30,0.0816,506038975.16,607256334.5,50384283.47,2.62,2.28,0.42,1.77,5.54,98.19,1.96,1.77,0.29,3.55,0.56,79.39,6.59,86.95,69.18,4.11,226.99,10.87,24.07,10.87,24.07,-19.47,-3.57,-1.67,15.5,-0.67,17.13
0,125440,600172.XSHG,2017-12-31,2018-04-26,2017-12-31,0.043,63601300.64,77870307.65,-1008013.89,1.2366,1.2389,0.5945,8.2485,37.8684,89.9334,8.9129,8.2485,3.7489,11.4063,7.6456,102.801,-1.3307,100.1851,160.4878,2.0434,20.2987,18.3237,-16.3441,18.3237,-16.3441,-51.8068,-33.9407,-44.4677,-28.4667,-44.6662,-29.1055
0,245245,600172.XSHG,2018-12-31,2019-04-26,2018-12-31,-0.2297,-226736011.6,-438896206.43,77118350.71,-7.2,-4.81,-3.06,-53.34,1.65,166.92,-54.58,-53.34,3.96,6.78,13.92,121.22,-21.3,66.85,136.95,60.94,-91.06,-24.48,-15.74,-24.48,-15.74,-599.68,-1338.72,-479.85,-1561.44,-471.95,-1514.61
0,261472,600172.XSHG,2019-09-30,2019-10-29,2019-09-30,0.0073,9654878.5,-12812565.34,36615475.13,0.24,0.21,0.09,1.72,28.55,102.08,0.27,1.72,2.2,6.91,16.93,-1092.23,3121.36,91.11,128.94,13.37,-641.84,-21.01,-31.95,-21.01,-31.95,106.6,-95.87,150.32,-72.06,150.45,-67.42
0,57615,600175.XSHG,2015-12-31,2016-04-25,2015-12-31,0.0111,-152677288.34,-170724174.63,205912339.9,0.6,-3.37,0.15,1.38,4.42,110.86,2.24,1.38,0.35,3.41,8.23,-382.72,461.61,-563.33,74.21,-102.77,946.63,71.18,66.76,71.18,66.76,-45.97,118.61,-81.31,117.58,-69.38,118.58
0,99842,600175.XSHG,2016-06-30,2016-08-26,2016-06-30,0.0315,58509146.08,-5732925.1,91998615.47,1.48,0.77,0.71,7.44,5.03,100.37,5.62,7.44,0.27,1.62,0.66,-6.61,106.14,52.0,66.23,-40.6,10876.44,30.82,29.84,30.82,29.84,-59.74,172.53,-14.96,223.07,-16.01,219.21
0,106374,600175.XSHG,2016-12-31,2017-04-20,2016-12-31,0.0189,-11172997.9,14190777.46,87941647.18,0.62,-0.1,0.43,14.1,0.81,97.28,19.56,14.1,1.78,13.8,-25.26,13.15,81.52,-16.57,205.29,220.07,8097.24,-66.8,-55.77,-66.8,-55.77,190.25,8.12,239.56,10.63,148.86,6.14
0,130122,600175.XSHG,2018-06-30,2018-08-28,2018-06-30,0.0173,93575843.68,-11976173.42,-17876209.11,0.58,0.87,-0.04,-0.4,10.73,100.59,-1.29,-0.4,0.34,5.65,2.46,35.19,52.53,151.18,67.42,37.18,-6354.2,5.16,58.15,5.16,58.15,26.79,-145.94,-207.11,-117.13,631.56,28.37
0,134772,600175.XSHG,2018-09-30,2018-10-31,2018-09-30,0.0099,8857263.34,-53546152.21,9085316.29,0.33,0.08,0.0,0.03,9.42,103.78,-3.13,0.03,0.96,5.82,0.53,873.45,-148.2,25.07,156.15,29.5,-780.76,-27.0,-30.75,-27.0,-30.75,-2117.58,-68.02,103.81,104.54,382.83,-42.92
0,242130,600175.XSHG,2018-12-31,2019-04-23,2018-12-31,-0.3472,-2007411114.78,-2039611470.4,-10765839.88,-12.03,-19.44,-6.89,-254.11,4.51,495.44,-396.72,-254.11,2.33,11.98,22.96,197.19,1.04,161.64,352.86,-94.46,23.89,-65.5,-63.61,-65.5,-63.61,-2953.05,-4514.14,-1622.4,-350535.01,-4155.78,-3614.76
0,264914,600175.XSHG,2019-09-30,2019-10-30,2019-09-30,-0.0125,-25361862.0,-27944426.04,-25843921.29,-0.46,-0.26,-0.53,-10.29,10.99,103.43,-8.17,-10.29,1.03,6.98,1.82,44.01,40.7,56.92,118.64,35.32,-1028.97,-42.56,-23.22,-42.56,-23.22,-49.9,30.83,-22487.62,22.58,-226.1,49.91
0,294278,600175.XSHG,2020-03-31,2020-04-30,2020-03-31,0.0467,156094157.23,-53300681.21,285857806.96,1.84,1.72,1.16,48.98,-2.95,115.85,68.93,48.98,1.06,10.0,-2.67,-22.68,121.61,93.5,135.87,-2.47,15.59,-61.7,-52.91,-61.7,-52.91,270.69,128.98,285.1,122.56,319.15,126.86
0,57712,600177.XSHG,2015-03-31,2015-04-30,2015-03-31,0.6235,754208623.08,594445313.77,291984127.94,7.91,4.3,2.99,22.13,28.94,90.52,14.13,22.13,5.32,4.36,2.35,35.56,17.47,54.33,55.03,10.1,106.54,24.68,17.69,24.68,17.69,-1.52,-36.21,79.36,15.14,82.79,15.6
0,57757,600178.XSHG,2015-09-30,2015-10-24,2015-09-30,-0.0653,-34850638.45,-35709771.46,859133.01,-1.7,-1.96,-0.97,-14.27,7.74,116.88,-16.48,-14.27,4.62,18.96,0.86,118.36,-2.85,115.51,139.55,24.06,-142.51,59.41,-40.89,59.41,-40.89,-17.18,-143.33,-61.42,-137.22,-61.42,-137.22
0,57804,600179.XSHG,2015-09-30,2015-10-31,2015-09-30,-0.1,-39835926.88,-40052690.84,,20.63,20.95,-3.17,-20.13,-16.08,120.43,-20.43,-20.13,0.44,12.45,-0.38,101.53,,101.54,181.53,-99.34,486.13,-17.83,-25.42,-17.83,-25.42,46.37,57.74,47.18,57.37,47.29,57.43
0,100718,600179.XSHG,2016-06-30,2016-08-31,2016-06-30,-0.1471,-78266917.05,-79132552.17,,16.19,22.08,-6.35,-139.75,-8.96,289.85,-189.85,-139.75,2.64,170.54,-0.31,135.85,,136.39,-18.79,-53.16,28.0,-84.14,-16.06,-84.14,-16.06,16.51,-60.39,37.05,-32.88,37.74,-31.15
0,102175,600179.XSHG,2016-09-30,2016-10-26,2016-09-30,0.11,370098136.75,452873031.45,,10.54,38.7,2.72,10.66,22.47,87.16,12.84,10.66,0.31,3.25,6.0,343.2,,367.17,274.51,80.59,168.24,18.16,2168.16,18.16,2168.16,53.06,253.42,97.93,273.04,97.93,275.66
0,255681,600179.XSHG,2019-06-30,2019-08-31,2019-06-30,-0.2094,-448096741.03,-501232370.25,,-9.56,-13.76,-2.8,-21.15,-26.46,134.05,-20.88,-21.15,0.52,4.5,5.78,163.1,,143.92,109.83,-13.66,40.13,-45.37,-3.86,-45.37,-3.86,-246.36,-876.11,-285.35,-1374.23,-285.35,-1374.23
0,295402,600179.XSHG,2019-12-31,2020-04-30,2019-12-31,-2.3126,-2685836885.46,-599480363.56,,-467.27,-364.96,-37.04,-347.22,-42.91,160.55,-272.91,-347.22,0.37,7.33,9.17,17.68,,78.1,119.48,-11.45,18.91,-63.4,-6.3,-63.4,-6.3,-59925.14,-315.94,-17076.79,-429.76,-17081.35,-430.3
0,329378,600179.XSHG,2020-06-30,2020-08-29,2020-06-30,-0.2414,-354624046.98,-328267402.88,1059589.05,26.9,26.58,-4.63,-33.86,-20.73,130.86,-34.0,-33.86,0.2,5.18,4.3,90.78,-0.29,98.81,87.37,-3.24,10.5,-27.74,30.22,-27.74,30.22,-17.66,-202.28,-15.66,-194.33,-15.27,-196.45
0,106028,600185.XSHG,2016-12-31,2017-04-17,2016-12-31,0.1143,226791135.1,304060372.71,5956425.21,3.28,3.16,0.88,21.42,39.69,72.25,28.29,21.42,2.95,2.8,3.45,96.47,1.89,96.32,45.85,-89.91,-324.02,-47.64,66.17,-47.64,66.17,-53.64,71.99,-56.57,70.64,-56.48,71.0
0,379237,600185.XSHG,2020-12-31,2021-04-30,2020-12-31,-0.0187,18653821.66,-102998226.0,35544476.3,-0.46,0.22,-0.11,-1.85,21.13,104.82,-3.09,-1.85,4.64,2.64,11.74,156.72,-54.08,-48.39,106.53,-1.21,25.15,181.04,68.18,181.04,68.18,-279.01,-130.13,-270.04,-122.59,-257.71,-122.02
0,58096,600186.XSHG,2015-12-31,2016-04-22,2015-12-31,-0.0228,-16218366.25,-250667984.65,-4181403.86,-23.38,-15.68,-1.42,-6.51,12.04,151.89,-52.76,-6.51,7.3,14.55,5.07,96.67,1.61,67.07,157.94,1.63,-3.14,-10.43,16.97,-10.43,16.97,-469.18,-207.37,-121.42,-354.45,-115.81,-246.37
